   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:52
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	92901	34161	17412	12548	2292	3510	2856	3870	6726	76649	82.5061
Dumuria	65021	24901	3940	10556	1628	3130	3038	6526	9564	53719	82.6179
Khulna Sadar	75753	26751	12000	9642	2356	3565	3691	3117	6808	61122	80.6859
Dacope	30911	14833	1136	3564	273	1293	664	2816	3480	24579	79.5154
Terokhada	25369	10040	2249	2619	1060	1469	937	1500	2437	19874	78.3397
Fultala	27638	9424	2995	4886	748	1116	1521	2269	3790	22959	83.0704
Batiaghata	37836	15139	2156	5331	1892	1304	1948	1844	3792	29614	78.2694
Paikgachha	57288	23685	1691	8225	1189	3100	1843	6116	7959	45849	80.0325
Rupsha	37315	14857	2540	4638	1333	1633	1790	2917	4707	29708	79.6141
Koyra	40236	20250	1481	3526	657	1449	1559	2851	4410	31773	78.9666

 
