   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:03
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	54411	21264	4123	8615	1614	2701	2430	4845	7275	45592	83.7919
Fakirhat	29875	11696	2687	4094	1205	1508	626	2689	3315	24505	82.0251
Sarankhola	22089	8055	1476	4774	959	728	1398	765	2163	18155	82.1902
Morralganj	64386	28087	3794	10764	2587	1879	2866	2930	5796	52907	82.1716
Kachua	20134	7943	1532	2808	743	1215	1114	1339	2453	16694	82.9145
Mollahat	27257	10826	1954	3394	1307	862	883	2338	3221	21564	79.1136
Rampal	33741	15113	2573	2912	1101	1153	1749	2687	4436	27288	80.8749
Chitalmari	27456	10291	2258	5217	508	1323	664	1649	2313	21910	79.8004
Mongla	26591	11184	2347	3368	1300	1018	1802	1501	3303	22520	84.6903

 
