   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	85454	29653	10233	7642	2376	1416	431	1081	1512	52832	61.8251
Boalmari	49895	17108	2782	7309	2869	227	828	3138	3966	34261	68.6662
Bhanga	46798	18420	3445	4743	2410	180	728	3805	4533	33731	72.0779
Char Bhadrashion	12085	3124	1387	1242	558	215	93	927	1020	7546	62.4410
Nagarkanda	62745	22815	5373	6254	2602	617	623	3461	4084	41745	66.5312
Sadarpur	32157	9886	3213	3358	1251	285	127	2441	2568	20561	63.9394
Alphadanga	23701	9224	1597	2658	985	26	514	1211	1725	16215	68.4148
Modhukhali	39309	16108	2356	3014	1437	255	560	3521	4081	27251	69.3251

 
