   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:52
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	52233	19930	4299	8330	1367	710	514	4178	4692	39328	75.2934
Begumganj	106002	39972	8021	18820	4111	1054	899	9142	10041	82019	77.3750
Companiganj	47458	16458	3402	6887	1977	688	925	2779	3704	33116	69.7796
Sudharam (Sadar)	86915	28073	8704	17385	2064	2100	950	6818	7768	66094	76.0444
Hatiya	64571	24060	3198	17050	1043	176	2045	1485	3530	49057	75.9737
Chatkhil	44975	16514	2267	6091	1874	1202	323	3665	3988	31936	71.0083
Subarna Char	41417	13233	4831	7630	542	1836	977	2558	3535	31607	76.3141
Sonaimuri	61845	24855	4578	8752	2005	474	343	5960	6303	46967	75.9431
Kabirhat	30014	11468	2126	5214	843	434	198	2949	3147	23232	77.4039

 
