   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	125954	36537	12151	21711	7543	2248	892	9113	10005	90195	71.6095
Nasirnagar	52745	19425	3239	6149	916	417	431	4551	4982	35128	66.5997
Nabinagar	82148	27355	9061	12833	2931	489	434	6521	6955	59624	72.5812
Kashba	59410	19647	5927	9717	3312	812	400	4289	4689	44104	74.2367
Sarail	48907	16062	4827	7769	2068	1016	425	2923	3348	35090	71.7484
Bancharampur	53617	15314	3143	12435	2332	902	159	4065	4224	38350	71.5258
Akhaura	26652	9358	1720	4592	827	436	446	2010	2456	19389	72.7488
Ashuganj	26376	7894	3293	4295	1819	226	72	2371	2443	19970	75.7128

 
