   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:43
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	57693	21135	3883	12636	1989	988	1315	2913	4228	44859	77.7547
Rayganj	66020	30587	2666	12774	2240	523	1891	2265	4156	52946	80.1969
Tarash	45200	22007	1653	6798	1099	615	1958	1324	3282	35454	78.4381
Sirajganj Sadar	106734	42357	12522	20546	2774	871	1973	2449	4422	83492	78.2244
Kamarkhand	27336	10717	1446	4799	775	651	575	1027	1602	19990	73.1270
Chouhali	16489	5358	1071	3534	849	494	320	545	865	12171	73.8128
Ullahpara	119576	49339	7610	23423	2291	1746	3004	4461	7465	91874	76.8331
Belkuchi	63951	27395	6342	9368	1764	317	1040	1229	2269	47455	74.2053
Shazadpur	109762	37226	6535	29070	3400	666	1353	3685	5038	81935	74.6479

 
