   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:27
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	49764	17921	3891	6570	1271	371	379	3849	4228	34252	68.8289
Begumganj	94448	37342	5696	13246	2851	452	625	7010	7635	67222	71.1736
Companiganj	43308	14686	2382	7379	1973	698	479	2368	2847	29965	69.1904
Sudharam (Sadar)	108666	36014	8414	23071	2327	1259	1158	7370	8528	79613	73.2639
Hatiya	57330	18737	1877	12470	854	18	1152	1618	2770	36726	64.0607
Chatkhil	41384	14493	1673	5395	1322	561	168	2316	2484	25928	62.6522
Subarna Char	30338	8862	3247	5163	529	443	685	1936	2621	20865	68.7751
Sonaimuri	54998	21826	3675	5902	1826	214	242	4029	4271	37714	68.5734

 
