   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	82413	31089	6975	14300	1803	3477	1642	3774	5416	63060	76.5171
Uzirpur	46571	19217	2184	6344	1205	2735	753	3765	4518	36203	77.7372
Bakerganj	64533	24374	3951	10590	2861	1547	1680	5561	7241	50564	78.3537
Babuganj	27610	10902	1289	4324	872	1158	660	1778	2438	20983	75.9978
Mehendiganj	54108	18063	4680	9950	2147	1798	2711	2080	4791	41429	76.5672
Gournadi	36314	14697	1745	5307	1044	1536	420	3825	4245	28574	78.6859
Muladi	31153	10012	2067	6978	1488	729	444	1466	1910	23184	74.4198
Hizla	24496	7280	2111	7309	1004	425	646	624	1270	19399	79.1925
Agailjhara	28902	12158	1571	2719	852	1019	415	3420	3835	22154	76.6521
Banaripara	28854	11294	1239	3208	1322	2101	517	2075	2592	21756	75.4003

 
