   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atghoria	33750	13965	1595	5117	1139	738	460	2153	2613	25167	74.5689
Pabna Sadar	121778	42336	9017	26868	4222	1842	2725	6182	8907	93192	76.5261
Chatmohor	67763	30392	3751	5591	2579	1228	711	6394	7105	50646	74.7399
Ishwardi	66685	24224	6644	11616	2524	2055	727	4587	5314	52377	78.5439
Faridpur	27174	9910	1707	6143	1057	249	920	1756	2676	21742	80.0103
Sujanagar	58972	21510	3684	8228	3968	2203	362	4507	4869	44462	75.3951
Santhia	84996	35555	3559	17338	2674	1124	1026	4498	5524	65774	77.3848
Bera	53254	24290	2800	7805	1728	911	464	2267	2731	40265	75.6093
Bhangoora	27131	12744	1675	2174	1128	153	630	1532	2162	20036	73.8491

 
