   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	56828	21129	4113	12817	2058	1086	1330	2952	4282	45485	80.0398
Rayganj	66951	30783	2898	13231	2365	511	1957	2396	4353	54141	80.8666
Tarash	45488	22254	1796	6986	1113	392	1966	1542	3508	36049	79.2495
Sirajganj Sadar	108474	42372	14424	23321	2774	602	2008	2680	4688	88181	81.2923
Kamarkhand	27889	11024	1610	5119	825	669	595	1061	1656	20903	74.9507
Chouhali	19155	6358	1722	3906	887	444	315	559	874	14191	74.0851
Ullahpara	120756	51543	8064	24316	2254	1799	3064	4597	7661	95637	79.1985
Belkuchi	66546	28327	7840	9885	1586	235	985	1361	2346	50219	75.4651
Shazadpur	113332	37066	7118	29945	3935	824	1466	3982	5448	84336	74.4150

 
