   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	87298	29821	8186	14203	3137	2965	2688	6313	9001	67313	77.1072
Chouddagram	86608	33054	4597	17643	3451	1967	885	7262	8147	68859	79.5065
Barura	86356	32025	4367	16260	2970	2629	2036	5596	7632	65883	76.2923
Laksham	54863	22316	3025	9369	746	951	546	4653	5199	41606	75.8362
Burichong	65440	24193	5569	8371	2695	3738	2091	4600	6691	51257	78.3267
Brahmanpara	40401	15502	2585	6270	1607	1740	637	4213	4850	32554	80.5772
Homna	40001	12560	3459	8342	2112	673	369	2690	3059	30205	75.5106
Muradnagar	112301	38789	8498	19624	4292	4082	947	8972	9919	85204	75.8711
Debidwar	90365	36702	6088	15020	3374	1898	1400	7258	8658	71740	79.3891
Daudkandi	72125	23346	5287	13007	3504	1865	1169	7503	8672	55681	77.2007
Chandina	75371	28329	4258	13385	2295	1222	2510	4376	6886	56375	74.7967
Nangolkot	74245	22733	5045	13490	1488	2129	271	7102	7373	52258	70.3859
Meghna	22145	6970	1475	5517	598	410	127	2268	2395	17365	78.4150
Titash	37956	10642	3497	7954	1903	1137	460	4230	4690	29823	78.5726
Comilla Sadar South	81534	33644	4006	11526	1663	1632	1500	5230	6730	59201	72.6090
Monohargonj	48525	18659	3763	7664	1055	1177	440	4498	4938	37256	76.7769

 
