   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	101173	35440	10937	20013	2806	2835	1487	5178	6665	78696	77.7836
Chouddagram	81049	28922	3113	15807	1748	1465	376	5935	6311	57366	70.7794
Barura	77363	31870	3360	14253	1955	1162	989	4611	5600	58200	75.2298
Laksham	55967	23913	2985	10501	557	738	283	3823	4106	42800	76.4736
Burichong	54764	21805	3829	7352	1763	1050	706	3997	4703	40502	73.9573
Brahmanpara	37228	12425	2098	5566	1357	1087	429	3226	3655	26188	70.3449
Homna	36228	11109	2732	7412	2258	539	227	2347	2574	26624	73.4901
Muradnagar	102440	37226	8130	16072	4068	845	741	7649	8390	74731	72.9510
Debidwar	86080	34035	5864	13119	2690	1067	757	5796	6553	63328	73.5688
Daudkandi	65128	20967	4527	12313	2888	1430	441	5586	6027	48152	73.9344
Chandina	70526	26521	3637	12749	2009	605	1661	3706	5367	50888	72.1549
Nangolkot	69394	19853	5761	13715	1559	1192	232	6363	6595	48675	70.1430
Meghna	19611	5701	996	4441	627	177	84	1696	1780	13722	69.9709
Titash	34409	8877	2814	6636	1248	653	270	2899	3169	23397	67.9967
Comilla Sadar South	73471	29987	3359	11611	1445	841	792	5108	5900	53143	72.3319
Monohargonj	43080	16387	2895	6229	717	377	259	3303	3562	30167	70.0255

 
