   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	82014	30767	6899	13900	1758	3269	1630	3634	5264	61857	75.4225
Uzirpur	46373	18935	2154	6342	1174	2452	747	3680	4427	35484	76.5187
Bakerganj	64309	23925	3832	10338	2864	1348	1629	5488	7117	49424	76.8539
Babuganj	27478	10855	1295	4325	793	952	661	1742	2403	20623	75.0528
Mehendiganj	55619	18491	4802	10185	2310	1763	2728	2212	4940	42491	76.3966
Gournadi	36065	14084	1587	5086	997	1434	414	3719	4133	27321	75.7549
Muladi	31142	10166	2088	6955	1524	606	421	1434	1855	23194	74.4782
Hizla	24487	7188	1842	7313	953	397	609	608	1217	18910	77.2246
Agailjhara	28825	11742	1443	2632	834	925	407	3404	3811	21387	74.1960
Banaripara	28706	11288	1313	3100	1214	1908	490	2046	2536	21359	74.4060

 
