   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	45099	15372	1480	9671	1499	261	351	3225	3576	31859	70.6424
Matlab (South)	40924	13134	2149	9995	659	337	390	2512	2902	29176	71.2931
Hajiganj	58271	22221	1965	12177	1629	571	445	3527	3972	42535	72.9951
Chandpur Sadar	67581	25900	2355	13755	1826	1484	883	4366	5249	50569	74.8272
Kachua	74377	26165	3758	14771	1512	1211	1084	4643	5727	53144	71.4522
Faridganj	78619	31085	4057	13292	1645	1186	511	5539	6050	57315	72.9022
Hemchar	18124	7110	544	3239	571	366	132	1555	1687	13517	74.5807
Motlab (North)	56161	20353	2611	9177	1281	660	255	6465	6720	40802	72.6518

 
