   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	46386	16364	1761	10387	1565	531	393	3433	3826	34434	74.2336
Matlab (South)	41078	13883	2477	9845	657	564	459	2680	3139	30565	74.4072
Hajiganj	60040	23754	2161	12835	1738	837	545	3946	4491	45816	76.3091
Chandpur Sadar	69433	27122	2814	14130	2227	2246	1071	4707	5778	54317	78.2294
Kachua	76694	26184	4020	15225	1826	1602	1286	5106	6392	55249	72.0382
Faridganj	80641	32016	4841	14122	1819	1744	596	6040	6636	61178	75.8646
Hemchar	18648	7540	646	3445	582	363	208	1567	1775	14351	76.9573
Motlab (North)	56828	21495	3224	8952	1262	1341	276	6076	6352	42626	75.0088

 
