   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	46827	16629	1825	10681	1586	591	396	3563	3959	35271	75.3219
Matlab (South)	42134	14265	2553	9805	693	621	463	2723	3186	31123	73.8667
Hajiganj	60991	24223	2162	12974	1799	882	565	4096	4661	46701	76.5703
Chandpur Sadar	70627	27600	2932	14484	2371	2514	1124	4798	5922	55823	79.0392
Kachua	77708	26865	4136	15231	1955	1546	1327	5285	6612	56345	72.5086
Faridganj	81152	32241	4870	14287	1943	2034	619	6195	6814	62189	76.6327
Hemchar	18779	7674	656	3511	579	370	218	1576	1794	14584	77.6612
Motlab (North)	57022	21875	3389	9152	1235	1520	276	6168	6444	43615	76.4880

 
