   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:52
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	54144	21406	4111	9414	1771	2444	2555	4803	7358	46504	85.8895
Fakirhat	30656	11594	2422	4424	1741	979	710	2867	3577	24737	80.6922
Sarankhola	21460	7526	1642	4953	999	476	1359	738	2097	17693	82.4464
Morralganj	66270	29426	4016	11236	2851	1135	3388	3280	6668	55332	83.4948
Kachua	20186	7830	1510	2968	864	1171	1198	1523	2721	17064	84.5338
Mollahat	26993	10314	1949	3593	1265	523	902	2084	2986	20630	76.4272
Rampal	33575	15614	2589	2729	1060	964	1766	2591	4357	27313	81.3492
Chitalmari	27453	9904	2249	5390	607	1004	763	1835	2598	21752	79.2336
Mongla	26964	11683	2490	3338	742	835	1693	1549	3242	22330	82.8141

 
