   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	51987	19790	4234	8210	1336	673	509	4120	4629	38872	74.7725
Begumganj	105321	39480	7785	18484	3999	951	889	9065	9954	80653	76.5783
Companiganj	47013	16529	3452	6938	1992	666	915	2755	3670	33247	70.7187
Sudharam (Sadar)	86640	28014	8506	17065	1918	2025	942	6709	7651	65179	75.2297
Hatiya	64029	23292	3065	16562	998	187	2016	1452	3468	47572	74.2976
Chatkhil	44728	16381	2248	6065	1863	1019	318	3604	3922	31498	70.4212
Subarna Char	41098	12964	4660	7411	504	1742	966	2539	3505	30786	74.9088
Sonaimuri	61553	24612	4521	8498	1953	469	340	5847	6187	46240	75.1223
Kabirhat	29931	11261	2041	5069	802	408	198	2839	3037	22618	75.5671

 
