   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:01
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	15083	5142	1378	1947	513	2041	831	790	1621	12642	83.8162
Kawkhali	11845	4640	814	2203	497	1032	248	700	948	10134	85.5551
Rangamati Sadar	19776	7301	1534	2838	1610	1909	588	862	1450	16642	84.1525
Baghaichhari	11636	5697	801	1401	656	610	57	571	628	9793	84.1612
Barkal	7273	3120	412	1269	400	347	301	266	567	6115	84.0781
Naniarchar	9042	3776	495	1280	338	749	426	541	967	7605	84.1075
Jurachhari	4352	1941	265	554	228	294	216	136	352	3634	83.5018
Kaptai	10940	3995	1033	2036	251	828	109	703	812	8955	81.8556
Rajasthali	4697	1971	115	640	166	619	181	156	337	3848	81.9246
Belaichhari	4873	2368	169	727	155	369	21	249	270	4058	83.2752

 
