   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	14134	5030	1401	1654	592	764	367	1235	1602	11043	78.1307
Gowainghat	45800	12928	3541	8346	2432	731	1257	4030	5287	33265	72.6310
Jakiganj	31295	8709	3775	4235	2059	935	1383	1363	2746	22459	71.7655
Jaintapur	25049	7738	1983	5209	921	540	554	1129	1683	18074	72.1546
Balaganj	48047	14065	4695	7351	1722	2085	668	4229	4897	34815	72.4603
Golapganj	42445	13643	6747	3330	1036	798	795	3740	4535	30089	70.8894
Sylhet Sadar	79071	28609	9192	8834	1586	2302	1101	4575	5676	56199	71.0741
Biani Bazar	30896	8825	3713	3373	2624	338	885	1689	2574	21447	69.4168
Kanaighat	43784	11978	4317	7564	2820	652	1933	1100	3033	30364	69.3495
Biswanath	30238	11434	3164	2752	757	885	295	3081	3376	22368	73.9731
Companiganj	25646	8931	2511	4957	750	571	125	1666	1791	19511	76.0781
South Shurma	46826	16441	4930	6838	1375	1467	867	3292	4159	35210	75.1933

 
