   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:18
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	20388	7343	490	5016	336	111	40	377	417	13713	67.2602
Moheshkhali	43429	19023	682	3392	746	208	727	1651	2378	26429	60.8556
Coxs Bazar Sadar	66392	22038	4238	8562	2167	1170	1184	2338	3522	41697	62.8043
Ramu	37846	10562	1779	6821	1998	282	1017	1536	2553	23995	63.4017
Chakaria	66081	25652	2557	10638	1875	408	89	2903	2992	44122	66.7696
Ukhiya	13244	4824	516	1046	149	84	81	373	454	7073	53.4053
Teknaf	29251	8414	920	5112	406	404	209	606	815	16071	54.9417
Pekua	12543	4719	289	1416	435	34	49	692	741	7634	60.8626

 
