   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	43868	17475	5954	4918	367	1432	528	6153	6681	36827	83.9496
Poba (Sadar)	73679	18554	7574	15190	1053	3726	905	13500	14405	60502	82.1157
Mohanpur	42104	16296	3107	8066	625	1871	900	3875	4775	34740	82.5100
Puthiya	48572	17664	6043	6845	461	1413	358	7265	7623	40049	82.4529
Bagmara	87232	40534	6771	12080	1315	2618	2537	6548	9085	72403	83.0005
Charghat	48298	17840	5849	6943	918	1794	481	5881	6362	39706	82.2104
Boalia	101740	33424	28073	14514	587	1679	577	5645	6222	84499	83.0539
Tanore	44115	17786	2806	5036	501	2347	1265	6079	7344	35820	81.1969
Godagari	70338	21506	4795	12035	1560	1678	2241	12411	14652	56226	79.9369
Bagha	41788	13099	5372	8282	404	1253	312	4993	5305	33715	80.6811

 
