   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:43
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	19099	7629	826	1526	242	82	169	2113	2282	12587	65.9040
Bahubal	32320	14203	2617	3300	1241	380	945	2196	3141	24882	76.9864
Madhabpur	59155	27467	3738	4484	2071	899	2311	3693	6004	44663	75.5016
Lakhai	26488	10590	1742	2817	307	248	194	1864	2058	17762	67.0568
Habiganj Sadar	56410	23144	3976	7038	2225	852	2142	4685	6827	44062	78.1103
Baniachhong	53505	19730	3644	5400	1130	182	1420	2700	4120	34206	63.9305
Chunarughat	56723	24614	3761	6422	2280	744	2960	3412	6372	44193	77.9102
Nabiganj	55006	19755	2150	7236	3380	1494	2632	3061	5693	39708	72.1885

 
