   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	17542	5846	1446	1811	575	476	464	1525	1989	12143	69.2224
Gowainghat	51161	13147	3277	10329	2928	1682	1538	5821	7359	38722	75.6866
Jakiganj	34584	9584	3385	4780	1981	2058	1820	2267	4087	25875	74.8178
Jaintapur	28547	9112	2042	6473	1096	974	813	1753	2566	22263	77.9872
Balaganj	49447	13802	4658	7580	1586	2353	1100	5924	7024	37003	74.8337
Golapganj	46538	15446	6660	3619	1593	2058	1168	5157	6325	35701	76.7137
Sylhet Sadar	92539	32799	8435	11609	1835	5629	1957	7888	9845	70152	75.8080
Biani Bazar	34800	10663	4080	3204	2084	725	1217	3090	4307	25063	72.0201
Kanaighat	46474	13341	3989	8763	1997	1531	2558	1916	4474	34095	73.3636
Biswanath	29786	9914	3478	2601	481	1090	657	3878	4535	22099	74.1926
Companiganj	27154	8601	1665	4646	969	1412	192	2726	2918	20211	74.4310
South Shurma	52466	17415	5861	7310	1413	2501	1279	4580	5859	40359	76.9241

 
