   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33826	14089	1272	4125	304	705	1886	4406	6292	26787	79.1906
Kaharole	34123	13401	536	4306	499	644	1746	5472	7218	26604	77.9650
Fulbari	35616	15367	1493	2230	520	877	3363	4234	7597	28084	78.8522
Khanshama	38306	15887	621	5994	416	815	1853	4513	6366	30099	78.5752
Dinajpur Sadar	95458	36901	6115	12054	1218	2233	7973	8637	16610	75131	78.7058
Hakimpur	19511	8333	1479	2052	276	372	1941	1105	3046	15558	79.7396
Birganj	67173	28170	1499	7484	474	2218	3619	8781	12400	52245	77.7768
Ghoraghat	25116	12109	1309	2006	634	383	1625	1765	3390	19831	78.9576
Birol	54757	24007	1501	5525	930	1265	2822	7425	10247	43475	79.3962
Chirir Bandar	62776	28134	1486	6646	503	674	4003	8507	12510	49953	79.5734
Parbatipur	81272	33078	4141	10172	883	1349	7493	9127	16620	66243	81.5078
Nawabganj	48431	21431	1438	6375	860	498	3695	2966	6661	37263	76.9404
Birampur	35770	15370	1335	2732	1225	559	4632	2733	7365	28586	79.9161

 
