   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	50209	18352	4204	7456	1414	308	488	4001	4489	36223	72.1444
Begumganj	99195	37975	6194	16063	3352	719	737	8095	8832	73135	73.7285
Companiganj	44644	15628	3028	6445	2053	565	791	2619	3410	31129	69.7272
Sudharam (Sadar)	84037	28251	8382	16743	1732	1451	1001	6340	7341	63900	76.0379
Hatiya	59668	20745	2367	15184	868	78	1735	1540	3275	42517	71.2559
Chatkhil	42137	15598	2104	5561	1562	761	266	2934	3200	28786	68.3153
Subarna Char	31523	10107	3941	5425	532	872	823	2310	3133	24010	76.1666
Sonaimuri	57226	23763	4121	7321	1922	435	308	4866	5174	42736	74.6793
Kabirhat	28470	10317	1752	3882	703	246	199	2373	2572	19472	68.3948

 
