   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:40
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	90675	32872	16482	11660	2004	2179	2593	3191	5784	70981	78.2807
Dumuria	63201	25612	3545	9049	1656	2290	3356	6288	9644	51796	81.9544
Khulna Sadar	92762	32224	18786	15181	2507	3172	3580	2621	6201	78071	84.1627
Dacope	30759	15276	1037	3836	380	497	604	2832	3436	24462	79.5279
Terokhada	25249	10264	2372	2381	1051	1243	870	1180	2050	19361	76.6803
Fultala	27216	10076	2782	5056	862	1149	1481	1994	3475	23400	85.9788
Batiaghata	36925	14787	2053	5213	1997	683	1922	1832	3754	28487	77.1483
Paikgachha	56011	25463	1594	7937	1058	2540	1628	5216	6844	45436	81.1198
Rupsha	36535	14254	2242	4704	1270	770	1886	2538	4424	27664	75.7192
Koyra	39267	21651	1422	3730	562	1007	1349	2525	3874	32246	82.1198

 
