   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:40
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	57352	23761	4509	9912	2451	1866	1390	4143	5533	48032	83.7495
Bhariab Bazar	51508	21662	5659	8001	1815	1656	701	3212	3913	42706	82.9114
Austagram	26486	10928	2280	4253	1561	359	209	2186	2395	21776	82.2170
Kishoreganj Sadar	63941	31870	3842	8157	1632	2105	2346	3671	6017	53623	83.8632
Hossainpur	37312	17554	1791	4956	1670	1630	537	2823	3360	30961	82.9787
Nikli	26375	10679	2038	3448	2090	830	197	2667	2864	21949	83.2190
Bazitpur	43280	20687	3851	4428	1429	1420	1277	2846	4123	35938	83.0360
Pakundia	45902	20130	3644	6287	2120	1561	1802	2239	4041	37783	82.3123
Itna	32655	16258	2560	3228	1244	831	822	2358	3180	27301	83.6043
Kuliarchar	32294	14415	1884	4157	1254	1538	1126	2175	3301	26549	82.2103
Tarail	29895	14802	1966	2867	1233	1146	839	2062	2901	24915	83.3417
Karimganj	54062	25197	3148	7659	2550	2249	1345	3605	4950	45753	84.6306
Mithamoin	21988	10878	1595	2395	888	261	732	1478	2210	18227	82.8952

 
