   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Langadu	14988	5187	1518	1908	348	1703	766	790	1556	12220	81.5319
Kawkhali	11635	4419	887	2036	452	939	238	681	919	9652	82.9566
Rangamati Sadar	19643	7294	1588	2815	1702	1703	582	848	1430	16532	84.1623
Baghaichhari	11616	5665	829	1351	587	489	47	564	611	9532	82.0592
Barkal	7180	3090	388	1234	366	285	264	265	529	5892	82.0613
Naniarchar	8849	3739	508	1126	323	679	409	538	947	7322	82.7438
Jurachhari	4283	2009	236	531	199	159	203	135	338	3472	81.0647
Kaptai	10688	3848	977	1940	264	611	107	721	828	8468	79.2290
Rajasthali	4652	1893	133	644	173	509	171	159	330	3682	79.1488
Belaichhari	4745	2158	128	691	153	286	24	244	268	3684	77.6396

 
