   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kazipur	56679	21097	4086	12910	2053	1089	1338	2940	4278	45513	80.2996
Rayganj	66832	30811	2871	13134	2333	478	1939	2364	4303	53930	80.6949
Tarash	45426	22086	1835	7034	1110	387	1955	1527	3482	35934	79.1045
Sirajganj Sadar	108101	41969	14118	22305	2783	630	2006	2728	4734	86539	80.0538
Kamarkhand	27895	10996	1615	5058	821	665	588	1050	1638	20793	74.5402
Chouhali	19135	6223	1473	3878	880	473	312	527	839	13766	71.9415
Ullahpara	120457	51399	7993	24292	2239	1790	3044	4571	7615	95328	79.1386
Belkuchi	66282	27657	7751	9785	1735	270	1038	1334	2372	49570	74.7865
Shazadpur	113039	37055	7011	29810	3861	794	1451	3947	5398	83929	74.2478

 
