   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:04
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	94478	31401	14100	10964	2544	4963	2161	9529	11690	75662	80.0843
Boalmari	56142	21002	4862	7428	2980	2221	1400	4538	5938	44431	79.1404
Bhanga	54785	19275	4410	4931	3480	2187	1222	7249	8471	42754	78.0396
Char Bhadrashion	13466	4062	2060	1372	545	1031	171	1358	1529	10599	78.7093
Nagarkanda	36957	14035	4225	4443	1327	1719	1007	3306	4313	30062	81.3432
Sadarpur	34610	12342	4297	4041	973	1663	248	3151	3399	26715	77.1887
Alphadanga	22355	7876	2158	3624	1301	866	607	1686	2293	18118	81.0467
Modhukhali	45555	18496	3664	6267	1276	2275	985	4628	5613	37591	82.5178
Saltha	34362	12794	3084	5147	1287	1581	763	2431	3194	27087	78.8284

 
