   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:29
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atghoria	32689	13602	1501	4343	1168	1006	353	2049	2402	24022	73.4865
Pabna Sadar	119886	42562	8706	25978	3961	2189	2293	6037	8330	91726	76.5110
Chatmohor	67710	30529	3669	5310	2411	1505	633	6373	7006	50430	74.4794
Ishwardi	66200	24316	6575	11327	2301	2523	652	4397	5049	52091	78.6873
Faridpur	26939	9922	1708	5864	998	359	876	1745	2621	21472	79.7060
Sujanagar	58830	21274	3631	7573	3824	2339	334	4451	4785	43426	73.8161
Santhia	83102	35123	3312	16868	2490	1280	801	4392	5193	64266	77.3339
Bera	53012	24413	2633	7358	1693	1047	334	2186	2520	39664	74.8208
Bhangoora	26665	13028	1685	2062	1041	181	572	1500	2072	20069	75.2635

 
