   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33746	14041	1263	4147	295	692	1860	4387	6247	26685	79.0760
Kaharole	34038	13404	538	4301	501	622	1830	5420	7250	26616	78.1950
Fulbari	35564	15364	1480	2202	509	856	3360	4230	7590	28001	78.7341
Khanshama	38215	15885	627	5950	415	770	1811	4482	6293	29940	78.3462
Dinajpur Sadar	95169	36808	6154	11993	1187	2199	7893	8611	16504	74845	78.6443
Hakimpur	19450	8330	1485	2033	275	368	1908	1099	3007	15498	79.6812
Birganj	66909	28425	1487	7660	452	1605	3593	8742	12335	51964	77.6637
Ghoraghat	25064	12120	1315	1964	626	376	1639	1756	3395	19796	78.9818
Birol	54654	23996	1494	5493	935	1242	2809	7406	10215	43375	79.3629
Chirir Bandar	62602	28054	1480	6537	505	682	3983	8479	12462	49720	79.4224
Parbatipur	81122	33125	4167	10146	887	1307	7457	9112	16569	66201	81.6067
Nawabganj	48344	21410	1437	6353	860	488	3670	2952	6622	37170	76.8865
Birampur	35735	15310	1325	2731	1223	556	4601	2717	7318	28463	79.6502

 
