   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	49889	18072	4174	6576	1342	365	402	3927	4329	34858	69.8711
Begumganj	94514	37629	5844	12996	2986	433	657	7170	7827	67715	71.6455
Companiganj	43467	14901	2601	7171	2002	675	545	2394	2939	30289	69.6827
Sudharam (Sadar)	108811	37181	8761	23134	2368	1257	1261	7581	8842	81543	74.9400
Hatiya	57543	18957	1879	12745	790	15	1305	1599	2904	37290	64.8037
Chatkhil	41427	14607	1695	5409	1350	535	185	2388	2573	26169	63.1689
Subarna Char	30348	9096	3384	5320	543	444	719	1977	2696	21483	70.7888
Sonaimuri	55140	22031	3729	5975	1845	213	249	4175	4424	38217	69.3090

 
