   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	86550	29670	8213	14336	2826	2595	2514	6152	8666	66306	76.6101
Chouddagram	86088	32506	4416	17364	3230	1638	862	7087	7949	67103	77.9470
Barura	85868	32167	4462	16179	2829	2386	1940	5478	7418	65441	76.2112
Laksham	54468	22310	3055	9460	688	770	491	4598	5089	41372	75.9565
Burichong	64430	23851	5485	8206	2555	3485	2010	4522	6532	50114	77.7805
Brahmanpara	40025	15315	2632	6366	1575	1667	627	4070	4697	32252	80.5796
Homna	40163	12224	3535	8243	2082	634	367	2615	2982	29700	73.9487
Muradnagar	111193	38960	8712	19796	4267	3700	918	8717	9635	85070	76.5066
Debidwar	89949	35925	6135	15075	3261	1736	1360	7115	8475	70607	78.4967
Daudkandi	71517	23009	5286	12771	3402	1764	1069	7252	8321	54553	76.2798
Chandina	74391	27171	4115	13058	2161	1057	2414	4216	6630	54192	72.8475
Nangolkot	73525	21678	4949	13118	1327	1662	267	6882	7149	49883	67.8450
Meghna	21940	6890	1439	5467	596	378	123	2168	2291	17061	77.7621
Titash	38436	10575	3466	7892	1845	1085	453	4105	4558	29421	76.5454
Comilla Sadar South	80778	32953	3825	11169	1528	1442	1421	5045	6466	57383	71.0379
Monohargonj	48011	18516	3791	7507	983	878	435	4406	4841	36516	76.0576

 
