   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	59160	22421	3835	9157	2648	3029	1692	5118	6810	47900	80.9669
Bhariab Bazar	55469	22417	2794	8534	2051	3139	904	4784	5688	44623	80.4467
Austagram	29119	10587	1778	4675	2041	1135	400	3119	3519	23735	81.5104
Kishoreganj Sadar	70685	30842	4577	9234	2208	3572	2617	4509	7126	57559	81.4303
Hossainpur	36743	16458	1822	4387	1521	2026	495	2408	2903	29117	79.2450
Nikli	26364	10893	1557	3011	1577	1323	209	3033	3242	21603	81.9413
Bazitpur	44004	19566	3395	4200	952	1467	1162	2815	3977	33557	76.2590
Pakundia	41961	17867	3059	5048	1543	2122	1728	2255	3983	33622	80.1268
Itna	32176	16691	2161	2622	690	894	702	2564	3266	26324	81.8125
Kuliarchar	33168	13690	1291	4144	1191	2379	1266	2454	3720	26415	79.6400
Tarail	28938	13736	1592	2415	774	1268	673	1786	2459	22244	76.8678
Karimganj	52740	23398	3012	5730	1886	2899	1315	3650	4965	41890	79.4274
Mithamoin	23580	10165	1562	2501	884	605	848	1815	2663	18380	77.9474

 
