   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atghoria	34105	13578	1787	4659	1238	1524	476	2004	2480	25266	74.0830
Pabna Sadar	132934	40969	10095	30173	5458	4004	5047	7379	12426	103125	77.5761
Chatmohor	72577	30470	4739	6917	3211	1704	1004	6996	8000	55041	75.8381
Ishwardi	71298	23634	8321	11806	2094	3150	874	5344	6218	55223	77.4538
Faridpur	28214	9804	1820	6569	1052	849	973	1695	2668	22762	80.6763
Sujanagar	61251	20452	3289	11202	4855	2084	672	4841	5513	47395	77.3783
Santhia	90301	36120	4551	21106	3410	2383	1481	5328	6809	74379	82.3679
Bera	56099	24282	3295	9545	2002	1915	844	2783	3627	44666	79.6200
Bhangoora	28942	12969	2561	2541	1142	537	1012	1501	2513	22263	76.9228

 
