   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:05
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	54505	21386	4090	8676	1596	2752	2422	4898	7320	45820	84.0657
Fakirhat	29981	11654	2662	4280	1155	1598	626	2651	3277	24626	82.1387
Sarankhola	22091	8061	1473	4634	967	836	1411	781	2192	18163	82.2190
Morralganj	64525	28186	3790	10815	2604	1932	2884	2949	5833	53160	82.3867
Kachua	20183	7944	1528	2827	739	1249	1117	1349	2466	16753	83.0055
Mollahat	27428	10954	1952	3437	1310	969	888	2401	3289	21911	79.8855
Rampal	33841	14940	2510	2825	1075	1236	1753	2701	4454	27040	79.9031
Chitalmari	27553	10335	2275	5221	505	1399	660	1669	2329	22064	80.0784
Mongla	26650	11046	2260	3376	1362	1043	1799	1500	3299	22386	84.0000

 
