   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33032	13426	1094	3613	273	683	1479	4468	5947	25036	75.7932
Kaharole	33184	13303	545	4206	455	463	1353	5123	6476	25448	76.6876
Fulbari	35309	15327	1360	2031	488	843	2724	4256	6980	27029	76.5499
Khanshama	36167	15665	460	5183	409	1003	1450	4483	5933	28653	79.2242
Dinajpur Sadar	93618	36906	5934	11757	1117	2010	6073	7998	14071	71795	76.6893
Hakimpur	18725	8268	1116	1820	252	441	1472	1095	2567	14464	77.2443
Birganj	63995	28679	1366	6661	494	1089	2831	7807	10638	48927	76.4544
Ghoraghat	24531	12265	1244	1646	613	327	1342	1635	2977	19072	77.7465
Birol	53969	25579	1408	4129	654	1070	2221	6475	8696	41536	76.9627
Chirir Bandar	60589	28849	1081	5237	525	1028	3247	8371	11618	48338	79.7802
Parbatipur	77567	30221	3484	12774	745	1304	4377	8991	13368	61896	79.7968
Nawabganj	47170	21975	1048	5011	881	414	2848	2618	5466	34795	73.7651
Birampur	34817	15028	1265	2299	1194	697	3603	2682	6285	26768	76.8820

 
