   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	120334	33671	11023	19419	7021	1926	654	8150	8804	81864	68.0306
Nasirnagar	51464	17751	3513	5041	674	529	144	4314	4458	31966	62.1133
Nabinagar	77358	21417	7124	10722	2445	384	277	5737	6014	48106	62.1862
Kashba	57835	19137	5367	8860	2555	654	395	3995	4390	40963	70.8274
Sarail	45883	14464	4527	6213	1696	1009	414	2640	3054	30963	67.4825
Bancharampur	50920	11697	2175	9733	1907	811	147	3661	3808	30131	59.1732
Akhaura	25905	9215	1745	4304	856	377	105	1831	1936	18433	71.1561
Ashuganj	26228	6857	3441	4408	2015	254	51	1942	1993	18968	72.3197

 
