   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	33855	13962	1355	4031	409	918	2009	4252	6261	26936	79.5628
Kaharole	34958	13425	520	4285	564	897	2022	5578	7600	27291	78.0680
Fulbari	36428	15155	1787	2127	486	1423	3627	4104	7731	28709	78.8103
Khanshama	39890	15954	585	5981	408	1622	2097	4715	6812	31362	78.6212
Dinajpur Sadar	98391	39477	7151	13287	1115	2378	7374	8100	15474	78882	80.1720
Hakimpur	20022	7797	1733	2320	437	721	2174	1079	3253	16261	81.2157
Birganj	68292	27758	1556	7709	511	3610	3704	8897	12601	53745	78.6988
Ghoraghat	25925	11530	1367	2519	764	903	1848	1942	3790	20873	80.5130
Birol	55570	23468	1645	5461	1138	2030	3000	7793	10793	44535	80.1422
Chirir Bandar	64197	28312	1657	6918	548	1208	4297	8425	12722	51365	80.0115
Parbatipur	82261	32576	4684	10015	1311	2210	8267	9126	17393	68189	82.8935
Nawabganj	49136	20938	1494	6390	1013	1341	4186	3292	7478	38654	78.6674
Birampur	36419	14985	1641	2721	1137	1198	4796	2741	7537	29219	80.2301

 
