   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	68112	21580	1582	14174	1182	4271	5683	4298	9981	52770	77.4753
Pirganj	94560	40640	3796	13050	3742	3729	4596	5675	10271	75228	79.5558
Pirgachha	74411	26945	2930	15837	2834	3164	3354	4065	7419	59129	79.4627
Badarganj	65294	22575	1996	8079	465	2736	9361	4228	13589	49440	75.7191
Mithapukur	115925	47961	5037	18028	2658	5899	4057	5663	9720	89303	77.0352
Kaunia	48852	16914	2020	10146	703	2399	2925	2750	5675	37857	77.4932
Rangpur Sadar	136658	50103	9520	25231	1492	6687	5328	8164	13492	106525	77.9501
Taraganj	34960	12857	893	4917	451	2400	2367	2944	5311	26829	76.7420

 
