   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	53954	21594	4184	9074	1735	2531	2557	4829	7386	46504	86.1919
Fakirhat	30423	11529	2525	4323	1683	1054	690	2807	3497	24611	80.8960
Sarankhola	21360	7321	1552	4684	939	495	1299	699	1998	16989	79.5365
Morralganj	65297	28666	3835	10879	2620	1307	3011	3009	6020	53327	81.6684
Kachua	20100	7924	1553	2945	827	1162	1132	1446	2578	16989	84.5224
Mollahat	26817	10377	1984	3448	1226	582	881	2087	2968	20585	76.7610
Rampal	33472	15519	2637	2732	1041	952	1744	2604	4348	27229	81.3486
Chitalmari	27304	9821	2248	5177	569	1016	722	1741	2463	21294	77.9886
Mongla	26705	11565	2362	3290	818	852	1671	1502	3173	22060	82.6063

 
