   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:24
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	13402	4436	1002	1595	631	371	212	873	1085	9120	68.0495
Gowainghat	41065	10130	2445	6092	1985	457	911	2595	3506	24615	59.9416
Jakiganj	29648	8507	3365	4324	1737	482	632	846	1478	19893	67.0973
Jaintapur	22631	6577	2013	4041	1145	195	399	732	1131	15102	66.7315
Balaganj	43013	11368	3794	6615	1701	985	248	2050	2298	26761	62.2161
Golapganj	40020	11937	4790	3556	1176	999	445	2326	2771	25229	63.0410
Sylhet Sadar	69912	23350	7707	6686	1356	1733	474	3004	3478	44310	63.3797
Biani Bazar	29968	7860	3050	3628	2850	304	507	948	1455	19147	63.8915
Kanaighat	41644	11420	3627	6538	2917	632	1329	625	1954	27088	65.0466
Biswanath	25552	9382	1984	2854	1066	486	165	1518	1683	17455	68.3117
Companiganj	21545	6175	2046	3253	849	588	70	797	867	13778	63.9499
South Shurma	43450	13271	3171	5109	1158	860	270	2167	2437	26006	59.8527

 
