   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	43444	17192	3867	4995	441	1271	544	6066	6610	34376	79.1272
Poba (Sadar)	69940	19025	5391	15674	900	2622	824	13156	13980	57592	82.3449
Mohanpur	41088	16748	2136	7488	633	1113	912	4172	5084	33202	80.8070
Puthiya	48830	18575	4304	6070	492	1232	330	7965	8295	38968	79.8034
Bagmara	95921	39631	6394	14060	2286	3020	3107	9248	12355	77746	81.0521
Charghat	47477	18951	3579	7511	962	886	397	6167	6564	38453	80.9929
Boalia	99677	38587	32855	10428	419	782	548	4933	5481	88552	88.8389
Tanore	44461	18629	2278	5204	615	2763	1319	6556	7875	37364	84.0377
Godagari	67020	20245	6041	12484	1385	1611	2384	12308	14692	56458	84.2405
Bagha	42283	14000	3682	8359	512	1848	317	6525	6842	35243	83.3503

 
