   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	44987	15294	1465	9581	1515	229	345	3186	3531	31615	70.2759
Matlab (South)	40993	13112	2156	10033	659	332	392	2518	2910	29202	71.2366
Hajiganj	58211	22324	1945	12115	1634	522	436	3447	3883	42423	72.8780
Chandpur Sadar	67445	25825	2330	13652	1781	1457	857	4308	5165	50210	74.4458
Kachua	74235	26102	3731	14855	1463	1017	1067	4591	5658	52826	71.1605
Faridganj	78494	31011	4013	13257	1641	1115	504	5496	6000	57037	72.6642
Hemchar	18114	7091	544	3163	571	372	128	1535	1663	13404	73.9980
Motlab (North)	56099	20356	2635	9182	1309	544	252	6416	6668	40694	72.5396

 
