   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	65777	20559	1173	16094	959	2796	5691	4243	9934	51515	78.3176
Pirganj	92439	40887	3458	14690	3356	1966	4568	5160	9728	74085	80.1447
Pirgachha	73124	27083	2427	16132	2099	1842	3141	4200	7341	56924	77.8459
Badarganj	66533	22688	1830	7620	591	1907	10057	5859	15916	50552	75.9803
Mithapukur	118470	49278	4872	19041	2380	4212	4320	5677	9997	89780	75.7829
Kaunia	49302	17214	1840	11347	918	1306	3337	2872	6209	38834	78.7676
Rangpur Sadar	139673	51632	9755	27526	1487	3204	4809	7496	12305	105909	75.8264
Taraganj	33532	12096	816	4280	402	1543	3466	3193	6659	25796	76.9295

 
