   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:27
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	86099	31208	9854	9761	2818	1408	602	9654	10256	65305	75.8487
Boalmari	50796	17065	3349	9261	3491	241	1016	3563	4579	37986	74.7815
Bhanga	47935	18686	3624	4966	2601	170	804	4206	5010	35057	73.1345
Char Bhadrashion	12187	3422	1575	1440	666	230	109	999	1108	8441	69.2623
Nagarkanda	67058	25049	6425	7670	3057	619	743	3876	4619	47439	70.7432
Sadarpur	32391	10227	3199	4074	1240	452	136	2619	2755	21947	67.7565
Alphadanga	22349	8580	1639	3188	944	23	506	1290	1796	16170	72.3522
Modhukhali	40242	16373	2515	4641	1439	221	716	3805	4521	29710	73.8283

 
