   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:24
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	32994	13690	1119	3451	237	709	1377	4161	5538	24744	74.9955
Kaharole	32766	13307	518	3772	426	465	1315	5023	6338	24826	75.7676
Fulbari	35058	15341	1316	1862	461	957	2366	4200	6566	26503	75.5976
Khanshama	35644	16036	413	4406	356	1047	1322	4371	5693	27951	78.4171
Dinajpur Sadar	92296	37835	6009	11224	1016	1977	5379	7585	12964	71025	76.9535
Hakimpur	18551	8412	1091	1633	249	458	1363	1031	2394	14237	76.7452
Birganj	62109	28403	1403	6242	529	1172	2645	7413	10058	47807	76.9727
Ghoraghat	24408	12175	1219	1504	582	351	1247	1596	2843	18674	76.5077
Birol	53694	25690	1316	3889	573	1073	2118	6266	8384	40925	76.2189
Chirir Bandar	60111	28601	962	5028	470	1074	2904	8209	11113	47248	78.6013
Parbatipur	75815	31529	3511	10318	697	1321	4095	8734	12829	60205	79.4104
Nawabganj	46873	22270	1051	4618	803	415	2585	2515	5100	34257	73.0847
Birampur	34746	15209	1154	2127	1200	716	3260	2672	5932	26338	75.8015

 
