   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	44656	17468	5177	4946	398	1691	585	6468	7053	36733	82.2577
Poba (Sadar)	72505	19659	6695	15358	1061	3381	946	14035	14981	61135	84.3183
Mohanpur	42606	17199	2683	7506	662	1656	989	4357	5346	35052	82.2701
Puthiya	48733	17859	5087	6877	487	1256	391	7908	8299	39865	81.8029
Bagmara	98097	41110	8104	13354	2686	3831	3645	9729	13374	82459	84.0586
Charghat	49241	18707	5644	6959	1064	1487	533	6117	6650	40511	82.2709
Boalia	95551	33915	29673	8860	802	1466	607	5451	6058	80774	84.5350
Tanore	44126	17672	2475	5074	559	2549	1409	6602	8011	36340	82.3551
Godagari	70174	22055	5617	12247	1664	1230	2601	13640	16241	59054	84.1537
Bagha	43633	14266	4473	9168	407	1120	349	6777	7126	36560	83.7898

 
