   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	52630	21920	4036	8947	1724	1722	2428	4321	6749	45098	85.6888
Fakirhat	29535	11416	2169	4498	2382	631	875	3256	4131	25227	85.4139
Sarankhola	20523	7362	1273	4543	902	320	1286	630	1916	16316	79.5010
Morralganj	62114	26932	3419	10002	2789	813	3143	2918	6061	50016	80.5229
Kachua	19750	7789	1531	2701	923	1078	1133	1334	2467	16489	83.4886
Mollahat	26134	9993	1724	3232	1239	368	807	1732	2539	19095	73.0657
Rampal	32740	15464	2490	2594	985	1150	1680	2313	3993	26676	81.4783
Chitalmari	26238	8834	1893	4533	628	613	701	1596	2297	18798	71.6442
Mongla	25887	11995	2427	2995	460	646	1490	1426	2916	21439	82.8176

 
