   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	51627	19467	4158	8103	1310	607	506	4058	4564	38209	74.0097
Begumganj	103967	39308	7545	17849	3873	904	879	8918	9797	79276	76.2511
Companiganj	46638	16400	3355	6868	2009	631	909	2735	3644	32907	70.5583
Sudharam (Sadar)	86342	28074	8487	16962	1835	1910	943	6557	7500	64768	75.0133
Hatiya	63375	22237	2822	16122	947	226	1973	1420	3393	45747	72.1846
Chatkhil	44393	16368	2253	5993	1833	913	312	3527	3839	31199	70.2791
Subarna Char	40524	12532	4390	7139	485	1648	944	2502	3446	29640	73.1418
Sonaimuri	61049	24406	4433	8294	1953	462	338	5712	6050	45598	74.6908
Kabirhat	29788	10951	1913	4796	780	378	196	2726	2922	21740	72.9824

 
