   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	29328	14054	882	2992	433	905	1818	1539	3357	22623	77.1379
Kalmakanda	49637	26465	3201	5359	1442	1219	2021	1840	3861	41547	83.7017
Modan	26847	13716	1046	2381	580	961	1337	895	2232	20916	77.9081
Purbadhala	56826	23816	1977	9407	1775	2155	2301	3864	6165	45295	79.7082
Kendua	58533	26154	1899	6087	1819	1682	2814	5240	8054	45695	78.0671
Netrokona Sadar	70426	28994	3572	9065	887	3092	3950	4903	8853	54463	77.3337
Durgapur	46339	17168	2101	8062	1796	1390	2028	3705	5733	36250	78.2278
Barhatta	34523	15021	1696	4986	1532	910	1560	2549	4109	28254	81.8411
Mohonganj	31390	13578	1188	3789	1297	725	1702	2768	4470	25047	79.7929
Khaliajhuri	16895	6940	1396	2246	462	282	440	1700	2140	13466	79.7041

 
