   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:16
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	41961	13403	681	8559	1318	132	213	2126	2339	26432	62.9918
Matlab (South)	37645	10860	1001	7495	482	105	229	2252	2481	22424	59.5670
Hajiganj	55458	19854	1836	8983	1358	529	298	2779	3077	35637	64.2594
Chandpur Sadar	62766	23361	1350	8704	1329	499	604	3998	4602	39845	63.4818
Kachua	70845	23765	2213	11702	1198	364	610	3833	4443	43685	61.6628
Faridganj	75495	26798	2419	9927	1228	607	263	4784	5047	46026	60.9656
Hemchar	18278	6766	324	2473	423	113	61	1565	1626	11725	64.1482
Motlab (North)	54251	19087	1868	6569	883	236	148	5655	5803	34446	63.4938

 
