   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	87105	30040	8136	14936	2749	2447	2621	6385	9006	67314	77.2791
Chouddagram	86140	32424	4165	17503	3297	1567	868	7412	8280	67236	78.0543
Barura	84947	32835	4664	16440	2867	2469	1971	5748	7719	66994	78.8656
Laksham	55175	22833	2997	10074	698	675	488	4825	5313	42590	77.1908
Burichong	63434	24357	5605	8498	2847	3712	2057	4719	6776	51795	81.6518
Brahmanpara	39748	14758	2435	6703	1627	1660	636	4242	4878	32061	80.6607
Homna	39345	12335	3654	8474	2341	664	389	2868	3257	30725	78.0912
Muradnagar	110315	39312	8930	19983	4213	3350	898	8684	9582	85370	77.3875
Debidwar	91502	36991	6412	16066	3624	1782	1353	7439	8792	73667	80.5086
Daudkandi	71216	23113	5102	12986	3731	1861	1013	7345	8358	55151	77.4419
Chandina	74968	28643	4324	13913	2334	1032	2543	4548	7091	57337	76.4820
Nangolkot	71938	22772	5662	14765	1654	1930	295	7874	8169	54952	76.3880
Meghna	21703	6787	1340	5436	639	360	117	2097	2214	16776	77.2981
Titash	37219	10576	3464	7946	1853	1086	448	3985	4433	29358	78.8791
Comilla Sadar South	81613	34351	4180	13247	2038	1667	1595	6278	7873	63356	77.6298
Monohargonj	47909	18603	3760	7598	978	727	423	4403	4826	36492	76.1694

 
