   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	57414	23251	4503	10211	2486	2015	1413	4218	5631	48097	83.7723
Bhariab Bazar	51577	21610	5697	8092	1853	1779	710	3259	3969	43000	83.3705
Austagram	26512	10870	2196	4303	1594	382	231	2238	2469	21814	82.2797
Kishoreganj Sadar	64005	31910	3845	8200	1660	2133	2376	3702	6078	53826	84.0966
Hossainpur	37335	17571	1779	4960	1660	1661	536	2836	3372	31003	83.0400
Nikli	26405	10756	2095	3307	2097	871	203	2709	2912	22038	83.4615
Bazitpur	43278	20654	3913	4435	1440	1486	1289	2872	4161	36089	83.3888
Pakundia	45936	20099	3628	6275	2158	1644	1816	2251	4067	37871	82.4430
Itna	32850	16343	2593	3222	1298	842	834	2366	3200	27498	83.7078
Kuliarchar	32319	14454	1886	4176	1264	1580	1142	2209	3351	26711	82.6480
Tarail	29899	14931	1987	2889	1261	1179	851	2068	2919	25166	84.1700
Karimganj	54156	25157	3132	7663	2536	2342	1364	3631	4995	45825	84.6167
Mithamoin	22020	10805	1572	2365	909	287	747	1499	2246	18184	82.5795

 
