   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:35
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Azmiriganj	17506	7280	973	1662	516	145	110	2046	2156	12732	72.7293
Bahubal	30801	12608	2466	3169	1453	499	424	1914	2338	22533	73.1567
Madhabpur	55723	26384	3561	4502	2569	857	2050	3437	5487	43360	77.8135
Lakhai	25427	9768	2553	3433	531	62	91	1792	1883	18230	71.6954
Habiganj Sadar	53235	24182	4209	5861	1899	625	1478	3684	5162	41938	78.7790
Baniachhong	48633	19054	4888	5713	1695	94	1173	2647	3820	35264	72.5104
Chunarughat	54161	23983	3207	6468	2402	571	2251	3160	5411	42042	77.6241
Nabiganj	49800	18668	1909	7697	3728	1275	2215	2632	4847	38124	76.5542

 
