   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sharasti	47060	16812	1874	10820	1568	631	401	3643	4044	35749	75.9647
Matlab (South)	42455	14658	2674	9837	745	676	482	2799	3281	31871	75.0701
Hajiganj	61304	24331	2175	13054	1810	892	580	4219	4799	47061	76.7666
Chandpur Sadar	71542	27956	3038	14700	2440	2576	1158	4846	6004	56714	79.2737
Kachua	78126	27138	4155	15309	2038	1469	1366	5372	6738	56847	72.7632
Faridganj	81434	32249	4901	14350	2015	2097	639	6334	6973	62585	76.8536
Hemchar	18841	7707	656	3486	552	400	215	1565	1780	14581	77.3897
Motlab (North)	57299	22151	3438	9128	1263	1543	279	6166	6445	43968	76.7343

 
