   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:43
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Senbag	50484	18577	4069	7757	1234	447	484	3896	4380	36464	72.2288
Begumganj	101273	37934	6970	16590	3637	801	831	8539	9370	75302	74.3555
Companiganj	45291	15915	3176	6617	1974	636	854	2624	3478	31796	70.2038
Sudharam (Sadar)	87773	28712	8421	17218	1790	1649	1100	6331	7431	65221	74.3064
Hatiya	61523	21158	2624	15024	814	307	1953	1424	3377	43304	70.3867
Chatkhil	43516	15887	2159	5617	1730	840	295	3177	3472	29705	68.2622
Subarna Char	35968	11136	4220	5874	483	1326	899	2406	3305	26344	73.2429
Sonaimuri	59304	24166	4301	7897	1935	482	325	5262	5587	44368	74.8145
Kabirhat	29096	10457	1761	4255	730	353	191	2447	2638	20194	69.4047

 
