   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:30
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	83014	30031	9579	9989	2353	945	644	8840	9484	62381	75.1452
Boalmari	48924	17270	3532	7955	3149	166	1046	3513	4559	36631	74.8733
Bhanga	48803	19336	3838	4898	2654	185	866	4555	5421	36332	74.4462
Char Bhadrashion	12344	3778	1807	1430	628	211	115	1040	1155	9009	72.9828
Nagarkanda	65604	26745	6243	7765	2696	451	767	4117	4884	48784	74.3613
Sadarpur	32429	10908	3543	4157	1378	361	143	2690	2833	23180	71.4792
Alphadanga	21849	8266	1719	3115	908	10	510	1285	1795	15813	72.3740
Modhukhali	40903	16380	2650	4790	1324	179	743	3760	4503	29826	72.9189

 
