   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:18
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	32524	13698	1067	3084	186	658	1341	4131	5472	24165	74.2990
Kaharole	32089	13380	509	3281	410	439	1250	4867	6117	24136	75.2158
Fulbari	34723	15235	1283	1519	454	949	2275	4182	6457	25897	74.5817
Khanshama	35025	16611	375	3518	321	858	1302	4266	5568	27251	77.8044
Dinajpur Sadar	91079	38642	6263	9442	905	1694	5162	7392	12554	69500	76.3074
Hakimpur	18456	8543	1055	1429	256	300	1337	1018	2355	13938	75.5202
Birganj	60759	28437	1290	5255	536	1050	2556	7245	9801	46369	76.3163
Ghoraghat	24088	12055	1190	1366	559	128	1227	1560	2787	18085	75.0789
Birol	53271	25887	1200	3545	506	873	2067	6018	8085	40096	75.2680
Chirir Bandar	59554	28729	843	4140	386	914	2718	7966	10684	45696	76.7304
Parbatipur	75498	31592	3455	9398	654	1225	3980	8650	12630	58954	78.0868
Nawabganj	46447	22426	1000	3919	758	408	2518	2443	4961	33472	72.0649
Birampur	34495	15321	1144	1918	1126	613	3092	2613	5705	25827	74.8717

 
