   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:01
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bochaganj	34815	13649	1446	3906	650	1820	1920	4385	6305	27776	79.7817
Kaharole	34541	13534	678	3964	443	2003	1786	5160	6946	27568	79.8124
Fulbari	36445	16069	2138	2034	492	1744	3162	3403	6565	29042	79.6872
Khanshama	42009	15883	657	5967	530	3274	2199	5083	7282	33593	79.9662
Dinajpur Sadar	100407	38075	7782	15161	1210	3895	7690	8238	15928	82051	81.7184
Hakimpur	20365	8167	1677	2124	437	921	1991	1112	3103	16429	80.6727
Birganj	68854	28037	1706	7752	776	4832	3269	8644	11913	55016	79.9024
Ghoraghat	25150	10362	1384	2556	883	1283	1831	1856	3687	20155	80.1392
Birol	55433	22994	1729	5140	1092	3372	2886	7434	10320	44647	80.5423
Chirir Bandar	64375	28275	2147	7169	666	2766	3907	7812	11719	52742	81.9293
Parbatipur	83865	30107	4461	12528	1730	2716	7770	8612	16382	67924	80.9921
Nawabganj	50226	20344	1779	6644	1181	2351	4694	3764	8458	40757	81.1472
Birampur	35622	15003	1941	2632	858	1528	4465	2601	7066	29028	81.4890

 
