   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:04
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bagerhat Sadar	54353	21337	4149	8683	1615	2749	2426	4857	7283	45816	84.2934
Fakirhat	29935	11653	2666	4158	1198	1585	626	2669	3295	24555	82.0277
Sarankhola	22060	8022	1491	4688	970	783	1403	770	2173	18127	82.1714
Morralganj	64470	28115	3803	10791	2610	1913	2872	2932	5804	53036	82.2646
Kachua	20164	7951	1529	2811	741	1245	1115	1342	2457	16734	82.9895
Mollahat	27324	10862	1935	3398	1311	952	886	2361	3247	21705	79.4357
Rampal	33770	15114	2587	2905	1103	1183	1752	2690	4442	27334	80.9417
Chitalmari	27493	10350	2267	5237	509	1362	662	1657	2319	22044	80.1804
Mongla	26571	11141	2358	3397	1325	1029	1807	1499	3306	22556	84.8895

 
