   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:54
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22645	6894	615	7807	364	719	279	678	957	17356	76.6439
Moheshkhali	54947	24024	1422	10547	1843	2278	2386	1925	4311	44425	80.8506
Coxs Bazar Sadar	78912	27982	6871	13967	2430	3057	2240	3086	5326	59633	75.5690
Ramu	43518	12051	1978	11804	2220	1265	2383	2136	4519	33837	77.7540
Chakaria	78948	30064	3924	20247	2544	3279	1587	3845	5432	65490	82.9533
Ukhiya	35563	15306	1906	8087	482	799	627	927	1554	28134	79.1103
Teknaf	46533	14686	2340	14369	503	871	1466	1057	2523	35292	75.8430
Pekua	30422	8852	572	8484	349	650	522	899	1421	20328	66.8201

 
